j,eta
10.091422938963616,-2.238314549264641
10.07738211658411,-2.235516804159281
10.063341576934118,-2.232715777226399
10.049301322156225,-2.229911452365482
10.035261354425009,-2.22710381329303
10.021221675947677,-2.2242928435405376
10.007182288964637,-2.221478526453656
9.993143195750175,-2.2186608451900653
9.979104398613597,-2.215839782710532
9.965065899899422,-2.213015321784554
9.95102770198878,-2.210187444978221
9.936989807299806,-2.2073561346573434
9.922952218288572,-2.204521372982961
9.908914937448241,-2.201683141933219
9.894877967317148,-2.1988414231936826
9.880841310468954,-2.1959961983134355
9.866804969520734,-2.1931474485956803
9.852768947132203,-2.1902951551202583
9.838733246006727,-2.187439298739868
9.824697868892388,-2.1845798600760546
9.810662818583067,-2.181716819515279
9.796628097919575,-2.1788501572047148
9.782593709790811,-2.1759798530480143
9.768559657134972,-2.1731058867010242
9.754525942940786,-2.1702282375673034
9.740492570248815,-2.1673468847934236
9.726459542152767,-2.1644618072644795
9.712426861800889,-2.161572983599067
9.69839453239739,-2.1586803921443827
9.684362557203912,-2.1557840109712236
9.670330939541063,-2.1528838178685894
9.65629968279001,-2.1499797903384086
9.642268790394107,-2.147071905589987
9.628238265860617,-2.144160140534241
9.61420811276246,-2.141244471777996
9.600178334740068,-2.1383248756177795
9.586148935503264,-2.1354013280338227
9.572119918833254,-2.1324738046835385
9.558091288584672,-2.1295422808950555
9.544063048687715,-2.1266067316603645
9.530035203150351,-2.1236671316285363
9.516007756060633,-2.1207234550983305
9.501980711589077,-2.117775676011062
9.487954073991173,-2.1148237679427493
9.473927847609955,-2.1118677040965226
9.459902036878725,-2.10890745729436
9.445876646323851,-2.1059429999687955
9.431851680567696,-2.102974304154413
9.41782714433168,-2.100001341478882
9.403803042439455,-2.097024083153857
9.389779379820244,-2.094042499965456
9.375756161512292,-2.091056562264585
9.361733392666501,-2.088066239956848
9.34771107855021,-2.0850715024920583
9.333689224551147,-2.082072318853554
9.31966783618156,-2.079068657547121
9.305646919082559,-2.076060486589262
9.291626479028622,-2.0730477734955866
9.277606521932354,-2.0700304852682816
9.26358705384944,-2.067008588383486
9.249568080983869,-2.0639820487778904
9.235549609693368,-2.060950831835391
9.221531646495157,-2.057914902372669
9.20751419807195,-2.0548742246245006
9.193497271278275,-2.0518287622287072
9.179480873147122,-2.0487784782101883
9.165465010896924,-2.0457233349646344
9.151449691938902,-2.042663294241497
9.137434923884816,-2.0395983171262744
9.123420714555113,-2.036528364022218
9.109407071987523,-2.0334533946312745
9.095394004446131,-2.030373367934203
9.081381520430952,-2.027288242170032
9.067369628688052,-2.0241979748144887
9.053358338220226,-2.0211025225578223
9.039347658298325,-2.0180018412814382
9.025337598473223,-2.0148958860337114
9.011328168588507,-2.011784611004759
8.997319378793936,-2.008667969500004
8.983311239559702,-2.0055459139128615
8.969303761691611,-2.00241839569589
8.955296956347174,-1.9992853653309666
8.941290835052765,-1.9961467722979176
8.927285409721863,-1.9930025650418604
8.913280692674507,-1.9898526909389005
8.89927669665803,-1.9866970962604353
8.885273434869227,-1.9835357261355273
8.87127092097801,-1.9803685245117006
8.85726916915274,-1.977195434113738
8.843268194087353,-1.9740163964003923
8.829268011030418,-1.970831351519152
