r,v,eta,stable
0.05169846644862644,-3.231858211145522,-11.082687278103037,true
0.05176914248152296,-3.229517017483276,-11.068642460214154,true
0.051839806945893185,-3.227174444314953,-11.054597757308319,true
0.0519104599363889,-3.2248304872842093,-11.040553169817988,true
0.05198110154833557,-3.222485142018352,-11.026508698177638,true
0.05205173187775981,-3.2201384041287,-11.012464342823744,true
0.0521223510215443,-3.217790269209997,-10.99842010419483,true
0.05219295907732046,-3.2154407328404457,-10.984375982731475,true
0.05226355614346697,-3.2130897905817717,-10.970331978876311,true
0.052334142319197426,-3.2107374379789726,-10.956288093074052,true
0.05240471770454599,-3.2083836705602593,-10.942244325771501,true
0.052475282400243545,-3.2060284838370525,-10.928200677417559,true
0.05254583650791329,-3.203671873303735,-10.914157148463248,true
0.052616380129995234,-3.2013138344376944,-10.90011373936172,true
0.05268691336975866,-3.198954362698957,-10.886070450568283,true
0.05275743633126697,-3.1965934535304763,-10.872027282540396,true
0.05282794911945975,-3.1942311023577656,-10.857984235737693,true
0.052898451840158275,-3.1918673045887376,-10.843941310622007,true
0.052968944599991324,-3.189502055613887,-10.829898507657367,true
0.05303942750645205,-3.187135350805978,-10.81585582731002,true
0.05310990066793714,-3.184767185520008,-10.801813270048447,true
0.05318036419378444,-3.1823975550928227,-10.7877708363434,true
0.05325081819409499,-3.180026454843622,-10.773728526667863,true
0.05332126277996314,-3.177653880073337,-10.759686341497114,true
0.05339169806344527,-3.1752798260644326,-10.745644281308747,true
0.05346212415733959,-3.1729042880815634,-10.731602346582624,true
0.05353254117550725,-3.170527261370503,-10.71756053780097,true
0.05360294923276997,-3.1681487411585607,-10.703518855448346,true
0.05367334844485438,-3.165768722654389,-10.689477300011667,true
0.05374373892834584,-3.163387201048088,-10.67543587198021,true
0.05381412080099063,-3.1610041715104003,-10.661394571845676,true
0.053884494181367516,-3.1586196291933484,-10.647353400102157,true
0.05395485918907518,-3.156233569229943,-10.633312357246151,true
0.054025215944679586,-3.1538459867336956,-10.619271443776626,true
0.05409556456984585,-3.15145687679874,-10.605230660195005,true
0.0541659051870966,-3.149066234500069,-10.59119000700516,true
0.0542362379201387,-3.1466740548927032,-10.577149484713486,true
0.05430656289362828,-3.144280333011955,-10.563109093828889,true
0.054376880233270995,-3.1418850638736586,-10.549068834862767,true
0.05444719006580793,-3.1394882424732526,-10.535028708329104,true
0.05451749251909027,-3.1370898637863767,-10.52098871474442,true
0.05458778772201566,-3.134689922768278,-10.50694885462783,true
0.054658075804571965,-3.132288414353865,-10.49290912850105,true
0.05472835689782511,-3.1298853334577896,-10.478869536888398,true
0.05479863113398544,-3.1274806749738158,-10.464830080316846,true
0.05486889864634121,-3.125074433775189,-10.450790759316007,true
0.054939159569299956,-3.1226666047142846,-10.436751574418171,true
0.0550094140384284,-3.1202571826223844,-10.422712526158325,true
0.05507966219050585,-3.11784616230963,-10.40867361507417,true
0.05514990416333515,-3.1154335385652088,-10.394634841706116,true
0.055220140095991674,-3.113019306156459,-10.38059620659736,true
0.055290370128722344,-3.1106034598295484,-10.36655771029384,true
0.05536059440289647,-3.108185994309063,-10.352519353344276,true
0.0554308130612025,-3.105766904297306,-10.338481136300242,true
0.055501026247470525,-3.1033461844752037,-10.324443059716092,true
0.05557123410675329,-3.100923829501351,-10.310405124149055,true
0.055641436785442595,-3.0984998340119136,-10.296367330159248,true
0.05571163443101697,-3.096074192621237,-10.282329678309633,true
0.05578182719237226,-3.093646899920779,-10.26829216916612,true
0.05585201521964984,-3.0912179504793147,-10.254254803297554,true
