j,eta
17.140679761532198,-7.376021469906709
17.134319861278442,-7.370678236651041
17.127959556162104,-7.365336451547355
17.121598846098465,-7.359996115385239
17.11523773100291,-7.354657228954638
17.108876210790932,-7.349319793045805
17.10251428537787,-7.343983808450245
17.096151954679588,-7.338649275958318
17.089789218611806,-7.333316196361567
17.083426077090564,-7.327984570451109
17.077062530031487,-7.322654399020307
17.070698577351024,-7.317325682860213
17.064334218965104,-7.311998422764483
17.05796945479015,-7.306672619525739
17.051604284742506,-7.301348273937562
17.045238708738705,-7.296025386793588
17.038872726695303,-7.29070395888807
17.032506338529153,-7.28538399101492
17.026139544156763,-7.280065483970026
17.019772343495283,-7.274748438547654
17.013404736461688,-7.269432855543447
17.007036722973154,-7.264118735753008
17.000668302946774,-7.258806079972987
16.99429947629987,-7.253494888999923
16.987930242950135,-7.248185163629721
16.98156060281474,-7.242876904660938
16.975190555811707,-7.237570112889725
16.96882010185863,-7.232264789114554
16.96244924087333,-7.226960934133754
16.956077972773674,-7.221658548746254
16.94970629747803,-7.216357633749889
16.943334214904457,-7.211058189944332
16.93696172497117,-7.20576021812942
16.930588827596626,-7.200463719104853
16.92421552269939,-7.195168693670643
16.917841810198013,-7.18987514262764
16.911467690011175,-7.184583066776884
16.905093162057817,-7.1792924669192635
16.898718226256804,-7.1740033438566435
16.892342882527192,-7.168715698390942
16.88596713078807,-7.163429531324678
16.879590970958812,-7.158144843460106
16.87321440295888,-7.15286163559987
16.866837426707427,-7.147579908548467
16.86046004212438,-7.142299663108339
16.854082249129316,-7.137020900083941
16.847704047642036,-7.131743620279638
16.841325437582473,-7.1264678245000574
16.834946418870533,-7.121193513550674
16.82856699142658,-7.115920688236051
16.822187155170766,-7.110649349362231
16.815806910023504,-7.105379497735089
16.809426255905247,-7.100111134161077
16.803045192736384,-7.094844259447626
16.796663720437905,-7.0895788744007335
16.790281838930483,-7.084314979828286
16.783899548135008,-7.07905257653814
16.777516847972617,-7.073791665337989
16.77113373836438,-7.0685322470365275
16.764750219231544,-7.0632743224425525
16.7583662904956,-7.058017892364719
16.7519819520778,-7.05276295761333
16.74559720389997,-7.047509518997281
16.739212045883647,-7.042257577327352
16.732826477950837,-7.037007133413327
16.72644050002338,-7.03175818806635
16.72005411202314,-7.026510742098244
16.713667313872595,-7.021264796319337
16.707280105493894,-7.0160203515419255
16.700892486809387,-7.01077740857831
16.694504457741637,-7.005535968240798
16.6881160182132,-7.0002960313424625
16.681727168146793,-6.995057598696561
16.675337907465437,-6.989820671115981
16.668948236091847,-6.984585249415502
16.66255815394919,-6.9793513344090305
16.656167660960854,-6.974118926910391
16.649776757050045,-6.968888027734868
16.643385442140037,-6.963658637698255
16.636993716154517,-6.958430757615574
16.630601579017107,-6.953204388302889
16.62420903065157,-6.947979530576493
16.617816070981846,-6.942756185252821
16.61142269993193,-6.937534353148841
16.60502891742598,-6.932314035081711
16.598634723388148,-6.927095231869386
16.5922401177429,-6.9218779443294185
16.5858451004147,-6.916662173280175
16.57944967132807,-6.911447919540562
16.573053830407773,-6.906235183929375
16.566657577578752,-6.9010239672655125
16.560260912765646,-6.895814270369798
16.553863835893942,-6.89060609406068
16.5474663468886,-6.885399439159336
16.541068445674814,-6.880194306486884
16.534670132178313,-6.874990696863202
16.528271406324478,-6.869788611110264
16.52187226803889,-6.864588050050079
16.51547271724758,-6.8593890145037895
16.50907275387621,-6.854191505294659
16.502672377851017,-6.848995523244639
16.496271589097976,-6.843801069177413
16.489870387543466,-6.838608143915972
16.48346877311387,-6.833416748284076
16.47706674573561,-6.828226883106115
16.47066430533547,-6.823038549205928
16.46426145184006,-6.817851747408832
16.457858185176406,-6.812666478539327
16.451454505271414,-6.807482743423181
16.445050412052154,-6.802300542886361
16.43864590544612,-6.797119877754035
16.432240985380226,-6.791940748854321
16.425835651782336,-6.7867631570126
16.419429904579992,-6.7815871030562525
16.413023743700844,-6.776412587813063
16.406617169072856,-6.771239612110429
16.40021018062388,-6.76606817677697
16.393802778282097,-6.760898282640877
16.38739496197578,-6.7557299305308165
16.380986731633232,-6.750563121276122
16.374578087182794,-6.745397855706798
16.368169028553364,-6.740234134651583
16.36175955567342,-6.73507195894157
16.35534966847197,-6.7299113294067
16.348939366877868,-6.724752246878263
16.34252865082031,-6.719594712187124
16.33611752022841,-6.714438726165229
16.3297059750317,-6.709284289643772
16.323294015159515,-6.704131403455512
16.31688164054152,-6.698980068432767
16.3104688511074,-6.6938302854085885
16.30405564678693,-6.68868205521653
16.297642027510236,-6.683535378689636
16.291227993207507,-6.678390256661495
16.28481354380876,-6.673246689967206
